doc_id,lang,year,word_count,text,label,source
41493,en,2014,244,"Nowadays a lot of people not really think about the job satisfaction in their work place especially the chief at some company, while the job satisfaction is very important for employee performance. Job satisfaction is simply how people feel about jobs and different aspects of their jobs it is the extent to which people like (satisfaction) or dislike (dissatisfaction) their jobs. Job Satisfaction is a part that is always related to the employee and the productivity that can increase employee productivity in the workplace. Satisfaction affect the employee productivity because it is a serious problem in the world of work, and becomes one important problem faced by employees. The problem of job satisfaction can result from the same person within the scope of their workers or the organization. This is quantitative research that associative with multiple linear regression analysis technique. The population in this study is the employees at PT. BPR Prismadana Manado, and the respondents are 40 peoples. This study may imply that the contribution of Working Condition, Salary, Corporate Ownership and Fairness Job Satisfaction is affected by other variables not examined in this study, and for PT. BPR Prismadana Manado in managerial role should consider about the Job satisfaction since it is the most crucial part of the company and how company can provide encouragement and motivation by providing working condition, salary, corporate ownership and fairness for employees who have good work. Keywords: job satisfaction, working condition, salary, corporate ownership, and fairness",0,jurnal unsrat
34499,en,2021,185,"The diversity observed among farm animals originates from a protracted process involving domestication, which encompasses migration, selective breeding, adaptation, and various natural phenomena. The preservation of this diversity necessitates conservation efforts grounded in demographic profiling, comprehensive documentation of production environments, and the implementation of robust data management systems. Within this context, molecular biology-based data assume critical importance, particularly due to the identification of numerous livestock breeds prevalent today, notably in equine and poultry species. Reliance on production records or morphological traits alone proves inadequate for elucidating species hierarchies in horses and chickens, especially within population genetic studies frequently conducted in livestock research. Molecular investigations facilitate a deeper comprehension of genetic variation in these species. It is widely accepted that chicken domestication resulted from multiple distinct events, predominantly involving the red junglefowl (Gallus gallus), with possible contributions from Gallus sonneratii and Gallus lafayettii. Equine domestication, conversely, occurred across extensive regions of the Eurasian steppe, wherein mares likely underwent domestication on numerous occasions, whereas a limited number of stallions were responsible for the genetic composition of domestic horses.  

Keywords: Genetic Diversity, Horses, Chickens, Domestication, Livestock Genetic Database",1,gpt-4.1-mini
43541,en,2014,229,"This study starts from the problem that: the extent to which the implementation of astandard operating procedure policies on employee performance at Regional Secretariat Manado.Thus, this research aims: to analyze the effect of policy implementation of standard operatingprocedures on employee performance at Secretariat Manado.This study uses a quantitative approach to the application of descriptive and explanatory. informationcollected through questionnaires distributed to the technique 112 respondents, and is equipped withobservation and documentation techniques, and then analyzed by applying the technique of frequencytables analysis, multiple linear regression and simple linear regression.Based on the analysis of data, it is known that: the distribution of respondents on all variables, bothindependent variables and the dependent variable / dependent as communication, resources andattitudes disposisi or executor implementation / application of the SOP, the average being ""high"" to be""moderate"", while variables - bureaucratic structure variables and the implementation or applicationof SOP is still in the category of ""moderate"" tends to be high ""high"". Then the dependent variable ordependent (employee performance) is the category of ""high"" tend to be ""moderate"".Thus, it can be concluded that the implementation of a standard operating procedure policies itssignificant positive effect on employee performance and are jointly or simultaneously all theindependent variables (communication, resources, dispositions / attitudes and bureaucratic structure)has a positive and significant impact on the implementation of SOP at Secretariat Manado City.Keywords: Implementation of policies, Standard Operational Procedures, employee performan",0,jurnal unsrat
38932,en,2019,196,"Abstract

The present study, entitled ""Compliment Utterances in the Film *Me Before You* by Jojo Moyes: A Pragmatic Analysis,"" aims to identify, categorize, and examine the functions of compliment utterances within the film. Employing a descriptive research method, the data were collected from dialogues among the characters. Subsequently, these utterances were classified and analyzed according to Holmes's (1986) theoretical framework. The findings reveal five distinct types of compliment utterances and their respective functions as utilized by the characters. First, compliments related to ability comprise seven utterances, functioning to express solidarity and genuine admiration for actual skills. Second, possession-based compliments include ten utterances that serve to convey appreciation for tangible possessions deserving recognition. Third, physical appearance compliments consist of eight utterances, intended to express attraction and admiration in a sincere manner that fosters positive interpersonal communication without irony or mockery. Fourth, personality compliments account for twenty-two utterances, which aim to express solidarity, admiration, and appreciation for an individual’s behavior, character, or nature, thereby enhancing self-confidence. Lastly, compliments concerning quality include three utterances that function to acknowledge and appreciate both positive and negative qualities or actions, thus motivating the recipient. 

Keywords: Compliment utterances, *Me Before You*, Pragmatic analysis",1,gpt-4.1-mini
43475,en,2016,193,"Abstract:  
The Regional Employment Board has not effectively managed its human resources, necessitating enhancement in the quality of personnel to improve the professional performance of its staff, particularly in the domain of management skills development. The population for this study comprised all officers or employees within Sub Tobelo, North Halmahera, totaling 25 civil servants. This research employed a quantitative methodology, selected due to the study's focus on examining the actual and factual relationships or influences between variables. Using product moment correlation and simple regression analyses, the hypothesis—that education and training have a significant impact on the organizational performance of the Regional Employment Board of North Halmahera—was tested at the 1% significance level. The findings demonstrate a substantial influence of education and training on organizational performance, with a coefficient of determination (R²) of 0.894, indicating that approximately 89.4% of the variance in organizational performance can be attributed to education and training. Furthermore, the data reveal a strong, significant, and contributive relationship between education and training and organizational performance. These results underscore the critical role of education and training in enhancing the effectiveness of the Regional Employment Board's operations.  

Keywords: education and training, organizational performance",1,gpt-4.1-mini
37060,en,2021,173,"This research seeks to examine the impact of service quality on customer satisfaction. Employing a quantitative research design, the study utilized an accidental sampling technique, whereby respondents were selected based on convenience; individuals encountered by the researcher who met the primary criterion of being buyers or consumers were included as participants. Data collection was conducted using a Likert scale, and subsequent data analysis was performed with SPSS version 25 for Windows. The findings reveal that service quality exerts a positive influence on customer satisfaction, as evidenced by a positive correlation between these two variables. Specifically, the partial T-test analysis yielded a coefficient of 0.451 for the service quality variable, indicating a significant positive effect. Furthermore, the coefficient of determination (R²) demonstrated that service quality accounts for 28.9% of the variance in customer satisfaction, with the remaining variation attributed to factors beyond the scope of this study. Regression analysis confirmed the statistical significance of this relationship, with a significance value (p-value) of 0.000. Consequently, improvements in service quality are likely to enhance customer satisfaction.",1,gpt-4.1-mini
39477,en,2022,314,"This research is an experimental study that is testing the drilling process to analyze the decrease in cutting temperature from the implementation of the cooling system design results on the IXION BT 25 bench drill. This test was carried out at the Mechanical Engineering Laboratory of Unsrat. The data used in this study are primary data obtained directly from testing the drilling process without cooling and with cooling by varying the diameter of the drill chisel 8 mm, 12 mm, 17 mm, and 23 mm. The results of this study are in the form of a graph of the relationship between the diameter of the drill bit and the cutting temperature without cooling, the graph of the relationship between the diameter of the drill bit and the cutting temperature with the cooler and the graph of the relationship between the diameter of the drill bit and the cutting temperature without and using a cooler linearly. The conclusion of the research implementation of the cooling system design results for measuring cutting temperature on the bench drill IXION BT 25, shows that in the first experiment for a drill chisel diameter of 8 mm the temperature decreased by 21.7%, in the second experiment for a drill chisel diameter of 12 mm it reduced the temperature to 32. ,5%, in the third experiment for the diameter of the drill chisel 17 mm lower the temperature 65.5% and in the fourth experiment for the diameter of the drill chisel 23 mm lower the temperature 65.2%. Thus, the larger the diameter of the drill chisel used, the greater the temperature drop. Thus the implementation of the results of the cooling system design for measuring the cutting temperature on the IXION BT 25 bench drill can stabilize the cutting temperature so that it will extend the life of the drill tool. Keywords: Drill Chisel Diameter, Cutting Temperature, Cooling System Design",0,jurnal unsrat
42012,en,2017,345,"ABSTRACT This research aims to understand growth and the production of several varieties chili ( Capsicum frutescens L ) that have been carried out in the village Kauneran One subdistrict Sonder for seven months from May until December 2015. The research used random design complete with three varieties treatment namely Taruna, Genie, and Nirmala. Variable observed that is observation age flowering, flowering plants as high, tall plant during harvest time, age harvest, with a heavy fruit, heavy of a fruit without stalk, heavy of a fruit without stalk and seeds, the number of fruit. Using data analyzed test F if there is continued influence treatment by test different real smallest ( LSD ) 5%. The results of the study obtained age flowering of a plant chili the average age flowering from to three varieties chili subjects not markedly dissimilar. Average height plants as flowering, obtained varieties taruna produce average height the highest plants followed varieties genie and the lowest are varieties niramala. Tall plant at harvest varieties taruna has the average highest and the lowest are varieties nirmala. Age harvest the fastest in varieties nirmala followed varieties genie and varieties taruna. Total with a heavy fruit, shows that varieties taruna yields heavy fruit with a highest followed varieties niramala and heavy fruit lowest are varieties genie. Total heavy of a fruit without stalk varieties taruna is the highest followed varieties nirmala lowest varieties genie. Varieties taruna total heavy of a fruit without stalk and seeds highest, followed varieties nirmala and the lowest are varieties genie. Varieties genie produce the average number of fruit highest followed varieties nirmala and the lowest varieties taruna. Based on the research has done inferred varieties taruna has tall plant and weights fruit chili the heaviest, while varieties nirmala having age flowering and the days of crop genjah, and varieties genie obtained the number of fruit most. Of the result of this research suggested can be tested back on land / embankment to get the characteristic appearance of growth and the production of more maximum between varieties. Keywords : Chili, Varieties",0,jurnal unsrat
38108,en,2013,211,"Company as a tax cutter has a very big role for the government. Currently there's a few companies that implement the tax deductions are not consistent with applicable regulations. This is caused by the company which considers the tax as a cost that the company will minimize the costs to optimize their profit. It is necessary good cooperation between the government and the company for the sake of continuity of the tax deduction . PT. GATRA KALTIM JAYA engaged in General trading in Balikpapan City has provided the highest satisfaction to the customers by providing the best quality products and innovative services on time. In this satisfying PT. GATRA KALTIM JAYA need qualified employees in order to achieve company goals. Therefore as an appreciation for services provided by its employees, the company gave contra such as wages and salaries also benefits as well as some additional bonuses. So, PT. GATRA KALTIM JAYA is obliged to withhold income tax of salary employees' salary Article 21. The analytical method used in this research is descriptive research. The results are PT. News in Brief KALTIM JAYA Balikpapan in doing calculations, deductions and tax reporting of Income Tax Article 21 of the employee already complianced with the provisions of Law Taxation. No. 36 of 2008.",0,jurnal unsrat
41546,en,2014,201,"The Development of business today has brought the business itself into a very tight competition to gain the attention of customers. Samsung and Apple are two companies that have very attractive products when compared with other brands in the industry. The purpose of this study is to compare the quality, value and company Reputation between i-Phone 5S and Samsung Galaxy S5 to know the difference of Consumer Perception of each product. This research is a comparison type. This research is a quantitative method since using questionnaire as a tool to gather data and analysis. The populations observed are young generation in Manado with sample 100 respondents. This research analyzes about the compare means with independent samples T-test between i-phone 5S and Samsung Galaxy S5 based on quality, value and company reputation. The result shows that are a mean different between i-phone 5S and Samsung Galaxy S5, and it's supported by level of significant. In terms of value and company reputation, consumers more interested of value and company consumers more interested of value and company reputation of i-Phone 5S. The management of smartphone company has to provide a good quality product, good value and good company reputation. Keywords: quality, value, company reputation",0,jurnal unsrat
35103,en,2015,204,"The aim of the present research was to evaluate the daily growth ratio, food conversion ratio and mortality of grouper (Epinephelus tauvina) and rabbit fish (Siganus canaliculatus) in floating net with polyculture system. This experiment was done at the coastal area of Tomini Bay in the North Sulawesi Province. The observations were done every two weeks for three months from August - November 2014. Twenty five groupers (62.41 grams in ABWo) and twenty five rabbit fish (52.2 grams in ABWo) were used for polyculture experiment, while fifty groupers (56.71 grams in ABWo) for monoculture. The results indicated that the daily individual growth of Epinephelus tauvina on polyculture was 1.29%, with food conversion ratio 6.1, while it on monoculture was 1,18%, with food conversion ratio 6.4. The daily individual growth of Siganus canaliculatus on polyculture was 0,8%, with food conversion ratio 3.8. Mortality for all species studied were 0%. The present research showed that the polyculture system was better than monoculture system. The future studies suggest that the polyculture system in the floating net may be developed and applied as a mariculture model in the North Sulawesi Province for prosperous life of fisherman. Keywords: Epinephelus tauvina, Siganus canaliculatus, polyculture system, floating net, prosperous life, fisherman.",0,jurnal unsrat
43217,en,2019,180,"This study aims to examine the extent to which employee performance influences service quality through quantitative methods, employing instruments alongside validity and reliability assessments, with data analyzed using simple regression analysis. The investigation arises from observed challenges related to employee performance within the Minahasa Regency Regional Government, particularly at the Minahasa District Population and Civil Registry Office, where effectiveness and efficiency appear to be suboptimal. This is evidenced by the less than optimal performance of employees in fulfilling their designated roles and responsibilities as mandated by local government agencies. Consequently, these shortcomings negatively affect overall employee performance and, by extension, the quality of services delivered to the public managing administrative affairs at the Minahasa District Civil Registry Office. Empirical observations conducted by the researcher indicate a significant gap between employee performance and public expectations, leading to dissatisfaction and adverse public perceptions. Moreover, deficiencies in facilities and infrastructure, compounded by a shortage of supervisory personnel to monitor employee performance, have contributed to a working environment lacking proper accountability mechanisms aligned with principles of centralization and decentralization. 

Keywords: Employee Performance, Service Quality",1,gpt-4.1-mini
43548,en,2017,211,"This study examines two key variables: bureaucratic culture and the effectiveness of apparatus services. The primary objective is to assess the impact of bureaucratic culture on the effectiveness of service delivery by apparatus members. Bureaucratic culture was operationalized through six distinct indicators, while the effectiveness of apparatus services was evaluated across three dimensions. The research was conducted within the National Unity and Political Protection Agency of Manado City. Employing a quantitative methodology, data were gathered via questionnaires administered to a sample of 41 employees from the agency. Data analysis was performed using Spearman's rank correlation coefficient and simple linear regression in SPSS for iOS. The Spearman correlation coefficient between bureaucratic culture and service effectiveness was found to be +0.467, indicating a statistically significant and positive association between these variables. Furthermore, the simple linear regression analysis yielded a significance value of 0.001 for the bureaucratic culture variable, which is below the threshold of 0.05, thereby confirming a significant effect of bureaucratic culture on service effectiveness. In conclusion, the findings demonstrate a significant, positive, and unidirectional relationship between bureaucratic culture and the effectiveness of apparatus services. This implies that bureaucratic culture substantially influences service effectiveness within the National Unity and Political Protection Agency of Manado City.  

Keywords: Bureaucratic Culture, Effectiveness of Apparatus Services.",1,gpt-4.1-mini
43098,en,2020,227,"The organizational culture in Kanonang Tiga Village is identified as Kerukunan, or Pillars. This culture comprises families residing both within and outside Kanonang Tiga Village, with each member required to contribute settlement fees as determined by their respective pillars. The funds collected are subsequently disbursed to the families of pillar members who experience certain occurrences. This study employs a descriptive methodology with a qualitative approach. Informants consist of the Head and Secretary of Kanonang Tiga Village, as well as the management and members of the Family Pillars, the Three Pillars of Kanonang Village, and the Neighborhood Association. Data collection involved stages of gathering, reducing, presenting data, and drawing conclusions. Findings indicate that the implementation of the involvement dimension during deliberations has been effective, with an emphasis on expressing common interests and respecting diverse opinions. Maintaining consistency in unity is crucial, as the absence of solidarity undermines the attainment of previously established goals and targets. Adaptability serves as a means to sustain cohesion within the organization, bridging management and members, a practice that remains intact to this day. Regarding the mission dimension, the achievement of organizational goals and missions proceeds well; however, some parties have not fully fulfilled their responsibilities. The study recommends continued efforts to preserve and enhance these positive aspects within the community organization to facilitate the successful realization of its objectives.

Keywords: Organizational Culture, Community.",1,gpt-4.1-mini
40422,en,2022,242,"Calcareous sponges constitute the rarest class among marine sponges, accounting for merely 4% of the sponge species currently documented worldwide. Although demosponges have been reported in abundance from multiple sites across Indonesia, only 40 species of calcareous sponges have been identified within the country over the past two centuries. This disparity underscores not only the rarity of calcareous sponges but also highlights a considerable gap in the understanding of Leucetta sponges in the Indonesian region. The present study aimed to elucidate the biological characteristics of a calcareous sponge belonging to the genus Leucetta, collected from the Sangihe Islands, Indonesia. Morphological examination was performed utilizing a modified acid digestion technique, with the resultant data subsequently compared to existing records for Leucetta species. The sponge specimen displayed triactine spicules, a diagnostic feature of the genus Leucetta. Furthermore, a comprehensive literature review was conducted to compile an inventory of Indonesian Leucetta species. Historical records indicate that 40 calcareous sponge species have been reported in Indonesia from 1890 to 2023. Notably, Leucetta avocado is recognized as an indigenous species to Palau; however, this species, along with closely related taxa, has also been documented in other regions. Consequently, it is hypothesized that the current presence of L. avocado in the Sangihe Islands and Bali results from a combination of factors including the Indonesian Throughflow, sexual reproduction, and possible stepping stone dispersal events. This study contributes novel insights into the biology and distribution of L. avocado within Indonesia.",1,gpt-4.1-mini
34648,en,2021,234,"Title: Analysis of the Effect of Feed Concentrate Type on Amino Acid Consumption in Laying Hens

Abstract:  
Laying hens require a balanced intake of various nutrients, particularly proteins that provide essential amino acids of adequate quality. Currently, multiple types of commercial concentrates for laying hens are produced by different manufacturers, with protein quality varying according to the composition of essential amino acids present in these feeds. This study aimed to evaluate the impact of different commercial concentrate types on amino acid consumption in laying hens. The research was conducted on a laying hen farm in Matali Village, East Kotamobagu District, Kotamobagu Municipality. A total of 240 Silver Strain laying hens, aged 78 weeks, were utilized. The experimental design was a completely randomized design (CRD) comprising three treatment groups with eight replications each. The treatments involved the administration of three commercial concentrates: Concentrate A (RA), Concentrate B (RB), and Concentrate C (RC). Laboratory analyses revealed that Concentrate C (RC) contained approximately 80% higher levels of key essential amino acids—including arginine, lysine, histidine, leucine, isoleucine, valine, threonine, and phenylalanine—than Concentrates A and B. These results suggest that Concentrate C provides a superior and more balanced amino acid profile both qualitatively and quantitatively compared to RA and RB. Consequently, the enhanced amino acid composition in RC was associated with increased feed consumption in laying hens relative to the other concentrates.  

Keywords: Laying hens, amino acids, commercial concentrate",1,gpt-4.1-mini
42935,en,2022,220,"ABSTRACTThe purpose of this study was to determine the management of dynamic archives at the office of the National Population and Family Planning Agency (BKKBN) of North Sulawesi Province. This research uses descriptive qualitative research is management. Sources of data used in this study are primary data and secondary data with data collection techniques namely observation, interviews and documentation. The theory used is the theory of Agus Sugiarto and Teguh Wahyono (2005) with five factors for the implementation of archive management. Based on the results of the study, it was shown that the National Population and Family Planning Agency (BKKBN) of North Sulawesi Province had not fulfilled significantly as a whole. As for the findings of the study, it is known that ini quantity archivist employees only seve as functional, there is no special budget, the equipment and facilities are not fully adequate, and the dynamic archive arrangement system is not optimal as a whole. In finding the archives again. The suggestions from the researcher are that Human Resources (HR) should be optimized again regarding the number of archive employees, there must be a special budget for managing archives, it is necessary to provide archive storage tools, socialize digital storage related to the one-heart application, and reorganize the archive arrangment. Dynamic in fields and offices. Keywords : Management, Dynamic Archives",0,jurnal unsrat
38644,en,2017,305,"The budget serves as a fundamental framework for the existence of a state and functions as a directive for future actions. The local government budgeting process should act as a standard for attaining the anticipated performance outcomes, thereby necessitating that regional budget planning clearly delineate specific performance objectives. The formulation of a well-constructed budget facilitates the acquisition of pertinent information vital for decision-making. Local governments bear the responsibility for managing local finances, and in the administration of regional financial management, the regional head possesses overarching authority and is obligated to operate in accordance with established regulations. Ensuring that the management of local finances is conducted in an orderly manner and in compliance with applicable legislation is essential.

This study aims to examine the procedures involved in budget preparation and assess the financial performance within Sonder District of Minahasa Regency. The data collection method employed is qualitative descriptive analysis, which involves detailing the processes related to budget preparation and financial performance of the local government in Sonder subdistrict. The findings indicate that the budgeting process in Sonder District commences with the formulation of the Local Government Work Plan (RKPD), followed by the General Budget Policy and Provisional Budget Ceiling (KUA/PPAS), progressing to the Working Budget Plan of Local Government Work Unit (RKA-SKPD), and culminating in the presentation of the Budget Implementation Document of the Regional Work Unit (DPA-SKPD).

The budgeting and financial performance of the local government in Sonder District are demonstrated to be relatively effective. This effectiveness is attributed to the adoption of the Planning, Programming, and Budgeting System (PPBS) approach in the budgeting process. Although some delays were noted in budget preparation, overall implementation remains well-managed and controlled. These outcomes are reflected in the careful preparation of the budget and the strategic long-term planning established for the district.

Keywords: Budget Preparation Process, Financial Performance",1,gpt-4.1-mini
43719,en,2015,224,"Southeast Minahasa Regency is the Effect of Motivation on Employee Performance is still notcontributed optimally. Factors that affect employee motivation, among others, job satisfactionand the amount recived by an employee kompensasi. To do a job, the employee should have ahigh performance. Therefore, it is necessary to effect a good motivation in order to improve theperformance of the employees.Motivation is the driving goal, the real goal being the main driving force for a person toattempt to obtain or achieve what he wanted either positive or negative. Performance is the resultof the quality and quantity of work achieved by a person in performing its functions inaccordance with the responsibilities given to the employees. The purpose of this study was todetermine the motivation is there any influence on the performance of employees at the DistrictOffice Ratahan Southeast Minahasa Regency.In this study, the method used is quantitative analysis method. While data analysistechnique used is the technique of correlation between variables to prove the effect of motivationon employee performance. Based on the results of research conducted and followed by analyzingthe data obtained, then the result is that there is a strong relationship between the effect ofmotivation on employee performance for 0.665%, this means working hypothesis acceptablealternative. The result were obtained coefficient determinant of the remaining 44.22%, 55.78%more influenced by other factors not included in this study.Keywords: Effect Of Motivation",0,jurnal unsrat
35612,en,2022,251,"This study seeks to conduct a comparative analysis of revenues derived from the Land and Building Title Transfer Duty (BPHTB) by contrasting valuations based on the Property Tax Selling Value of Tax Objects (NJOP PBB) with those derived from the Land Value Zone (ZNT) Map. Additionally, the research aims to assess the potential percentage increase in BPHTB revenue when utilizing the Land Value Zone Map within the Central Tomohon District of Tomohon City. The investigation was undertaken over a two-month period, from March to April 2020, within the Central Tomohon District, Tomohon City, North Sulawesi Province. Secondary data sources were employed, including local revenue records from property tax collections in 2018. Complementary data encompassed the 2018 Tomohon City ZNT map, the 2019 List of Tax Assessment Associations (DHKP) for Central Tomohon District, the administrative map of Central Tomohon District, and the 2019 fees associated with the Acquisition of Land and Building Rights. Utilizing a descriptive quantitative methodology, the data were analyzed and interpreted through statistical techniques. A saturated sampling approach was adopted, encompassing the entire population of 74 tax objects subject to BPHTB in Central Tomohon District. The findings reveal a significant disparity between BPHTB revenues calculated via NJOP and those based on the ZNT map, with the latter yielding higher revenue values. In light of these results, it is recommended that the Tomohon City Government promptly enhance the application of the ZNT map as a tool for determining market values to augment the potential revenue from BPHTB within Tomohon City.",1,gpt-4.1-mini
37077,en,2022,201,"Cabbage is a type of vegetable that is commonly found in Indonesian society. There are various diseases that are a problem for cabbage farmers such as Plasmodiophora brassicae Wor (club root), Alternaria brassicae (alternaria leaf spot), and Xanthomonas campestris (black rot). This study aims to create a system that can identify types of cabbage diseases. Convolutional Neural Network is used to identify the type of disease in cabbage plants based on the image of the leaves. The first stage is the Training and validation process using 5-Fold Cross-Validation and 3-Fold Cross-Validation, Resulting in 8 classification models. The evaluation Results show that the lowest Accuracy is 91.67%, and the highest is 100%. The next stage is the Testing process using new data. The Results show that the worst model has an Accuracy of 80% while the best model has an Accuracy of 100%, which means that the identification model built is quite good and stable in classifying the types of diseases in cabbage. The last stage is the process of identifying or Testing the best model that has been built. 15 new data were entered in the identification process and all data were correctly identified by the system with varying probability values.",0,jurnal unsrat
43340,en,2018,244,"This study aims to determine and analyze the magnitude of the leader of Village Head Competenceto the Success of Village Development in Ranolambot Village.The method that writer use in this research is quantitative method, is research method based onphilosophy of positivism, used for researcher on population or sample . The sampling technique used is asimple random sampling technique from research in Ranolambot Village of 55 people. Data analysistechniques used are simple linear regression analysis and simple correlation analysisBased on the analysis of Correlation Coefficient (r) = 0.812 while the coefficient of determination(r²) = 0.659. The result shows that the coefficient of determination is 65,9%. With these results can beexplained that the increase of Village Development Success in by Village Head Competency of 65.9% while34.1% is determined by other factors. Based on the results of the above research, the hypothesis put forwardcan be accepted that there is a degree of linkage and determination of power between the Village Head'sCompetence to the Successful Village Development in Ranolambot Village.Based on the results of significant tests obtained Fcount = 102.542 at a significant level of 0.05with degrees of freedom (df) = n - 2 = 53, then Ftabel 4.02. From the dat it is obtained that Fcount is greaterthan Ftable where Fcount 102.542> 4.02. Then Ha accepted and H0 rejected. This proves that there is asignificant amount of influence between the Village Head's Competence on the Success of VillageDevelopment in Ranolambot Village.Keywords: Village Head Competency, Successful Village Development",0,jurnal unsrat
42421,en,2012,244,"Accurate, sensitive, and valid methodologies for detecting metal contamination are essential for the effective control and monitoring of metal pollution, which poses significant threats to marine ecosystems, disrupts sustainable living environments, and endangers human health. This necessity arises from the escalating discharge of hazardous wastewater substances—referred to as B3 in Indonesia—into the marine environment, a trend driven by increasing industrialization across various sectors. Notably, these B3 wastes are currently classified as ""environmentally safe"" according to the Indonesian Wastewater Quality Standards (IWQS), despite their potential risks. Research has identified the bioaccumulation of metals within marine organisms’ tissues, a process closely linked to the activity of metal-binding proteins known as metallothioneins. These proteins, characterized as specific non-enzymatic molecules, have been recognized as playing a crucial role in metal metabolism. While the IWQS provides regulatory guidelines, it is not rigidly fixed and may be revised or enhanced in response to evolving circumstances and advancements in technology. Importantly, the establishment of IWQS aims not only to safeguard ecosystems but also to protect the broader living environment, including human populations who are integral to environmental stewardship. Consequently, the development and implementation of sensitive, precise, and reliable techniques for quantifying pollution levels are imperative to complement and potentially refine the IWQS framework. In this context, the measurement of metallothionein levels emerges as a promising approach. Moreover, this method can be employed to identify hazardous and toxic substances (B3), thereby augmenting existing toxicity assessments and other protocols incorporated within the IWQS.",1,gpt-4.1-mini
42401,en,2013,255,"Lake Tondano constitutes a critical natural resource for the population of North Sulawesi, particularly for residents of the Minahasa Residency and the City of Manado. The lake fulfills several essential functions, including the provision of potable water, irrigation for agriculture, and the generation of hydroelectric power. Unfortunately, over the past five years, Lake Tondano has undergone considerable environmental stress, manifested by a pronounced proliferation of aquatic vegetation, alongside issues related to sediment accumulation and a decline in water volume. 

In response to these challenges, the Center for Environmental Studies at Sam Ratulangi University, in collaboration with the UCE-CEPI, has initiated an integrated research project centered on the Tondano Watershed. This study, entitled ""The Abundance of Aquatic Plants in Lake Tondano,"" forms part of the aforementioned collaborative endeavor. The primary aim of the research was to ascertain and analyze the distribution patterns and abundance of aquatic plant species within Lake Tondano. It is anticipated that the results will establish foundational data critical for addressing problems related to eutrophication.

To achieve these objectives, vegetation analysis was conducted employing a systematic strip sampling methodology. Subsequent analyses involved the calculation of important value indices, as well as richness, diversity, and evenness indices. The results revealed the following: firstly, water hyacinth (Eichhornia crassipes) was identified as the predominant aquatic plant species; secondly, according to the Richness Index, the Tolour area exhibited the highest species richness among the regions surrounding Lake Tondano; and thirdly, the aquatic vegetation in the Tasuka and Ranomerut areas was exclusively dominated by water hyacinth (Eichhornia crassipes).",1,gpt-4.1-mini
43053,en,2021,232,"Strengthening community potential is a necessity today. Because with a community that has goodpotential, it will be able to manage the resources owned by the Indonesian nation. The purpose of thisresearch is how to empower the community of pig breeders in Tounelet Village, Sonder District, MinahasaRegency. This research design uses qualitative methods, then the data sources in this study use primaryand secondary data and the data collection techniques used are observation, interviews, documentation.The data analysis of this research is data reduction and conclusion drawing. The results showed that theproblem of community empowerment of pig breeders in Tounelet Village was related to economicconditions in terms of buying feed and selling their crops. Therefore, real action is needed to solve theseproblems so that babai breeders can become empowered. Based on the results of the study, it wasconcluded that 1) the extension program to strengthen the potential of the Tounelet Village community aspig breeders did not provide more benefits because the breeders had knowledge and experience inbreeding for generations; 2) The unstable price of animal feed and lack of business capital support facedby breeders as a manifestation of strengthening the potential or power of the pig breeder community hasnot yet been implemented; 3) The unstable selling price of livestock is a manifestation of the lack of accessto protection of the selling price from the government to the pig farming community.Keywords : Community Empowerment, Pig Farmers",0,jurnal unsrat
35943,en,2017,219,"The study aims to determine the trend of return on assets (ROA) at PT. Astra Agro Lestari Tbk from 2012 to 2016. The data used are secondary data, obtained in the form of data that has been collected, processed and published by other parties namely the Indonesia Stock Exchange in the form of data obtained from the corner of the Indonesia Stock Exchange in the Faculty of Economics and Business University Sam Ratulangi Manado. Data analysis used is descriptive data analysis method that is by describing an object so that can be drawn conclusion. This descriptive data analysis aims to determine the trend of return on assets (ROA) at PT Astra Agro Lestari TBK in 2012-2016 which will be presented in the form of tables and graphs. The results showed that Trends Return On Assets (ROA) at PT. Astra Agro Lestari, Tbk in 2013 there is a decrease in ROA from 2012, then in 2014 there is an increase compared to the year 2013. In 2015 there is a decrease in ROA from 2014, and in 2016 ROA increase in comparison to 2015. This decline occurred because the average CPO price drops. The fall in CPO prices leads to a decrease in gross revenues followed by a decrease in profits and will further lead to a decrease in ROA.",0,jurnal unsrat
